DATE,SITE,TREATMENT,SIZE,SCIENTIFIC_NAME,COMMON_NAME
10/13/10,AQUE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,8.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,CONTROL,9.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,2.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,5.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/13/10,AQUE,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,6,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,6.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,2.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,2.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,2.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,2.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
10/14/10,CARP,ANNUAL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,3.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,4.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,6.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,7.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,8.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,9,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,ANNUAL,10,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,2.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,2.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,2.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,2.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,2.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,3.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,4,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,6.5,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,7,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,8,Mesocentrotus franciscanus,Red Urchin
10/14/10,CARP,CONTROL,9,Mesocentrotus franciscanus,Red Urchin
11/18/10,MOHK,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,3,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,3.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,4.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,5.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
11/18/10,MOHK,CONTROL,6.5,Strongylocentrotus purpuratus,Purple Urchin
